2026-03-08 12:45:16.152485,1.00,285.4
2026-03-08 12:45:17.153554,2.23,271.7
2026-03-08 12:45:18.154014,1.32,273.7
2026-03-08 12:45:19.155083,2.11,265.9
2026-03-08 12:45:20.155977,1.88,256.1
2026-03-08 12:45:21.156995,0.85,254.2
2026-03-08 12:45:22.157927,1.73,265.9
2026-03-08 12:45:23.158970,1.03,279.6
2026-03-08 12:45:24.159969,1.14,275.7
2026-03-08 12:45:25.161026,2.23,263.9
2026-03-08 12:45:26.162077,1.29,248.3
2026-03-08 12:45:27.163138,1.99,238.5
2026-03-08 12:45:28.164205,0.73,228.7
2026-03-08 12:45:29.165247,0.94,215.1
2026-03-08 12:45:30.166302,2.64,213.1
2026-03-08 12:45:31.166756,1.94,203.3
2026-03-08 12:45:32.167746,0.82,199.4
2026-03-08 12:45:33.168699,0.88,195.5
2026-03-08 12:45:34.169658,1.11,193.5
2026-03-08 12:45:35.170682,1.26,189.6
2026-03-08 12:45:36.171664,1.06,193.5
2026-03-08 12:45:37.172756,2.55,193.5
2026-03-08 12:45:38.173784,1.17,185.7
2026-03-08 12:45:39.174837,2.35,185.7
2026-03-08 12:45:40.175905,2.20,189.6
2026-03-08 12:45:41.176953,0.44,185.7
2026-03-08 12:45:42.177998,0.53,185.7
2026-03-08 12:45:43.179090,1.14,179.9
2026-03-08 12:45:44.179468,0.23,187.7
2026-03-08 12:45:45.180365,0.00,179.9
2026-03-08 12:45:46.181300,0.00,179.9
2026-03-08 12:45:47.182309,1.58,179.9
2026-03-08 12:45:48.183364,1.44,185.7
2026-03-08 12:45:49.184431,1.11,183.8
2026-03-08 12:45:50.185485,1.94,185.7
2026-03-08 12:45:51.186542,1.70,185.7
2026-03-08 12:45:52.187607,0.00,185.7
2026-03-08 12:45:53.188007,0.00,179.9
2026-03-08 12:45:54.189014,0.12,181.8
2026-03-08 12:45:55.189936,0.03,185.7
2026-03-08 12:45:56.190921,0.12,185.7
2026-03-08 12:45:57.191896,1.79,199.4
2026-03-08 12:45:58.192936,0.06,224.8
2026-03-08 12:45:59.194022,0.03,222.9
2026-03-08 12:46:00.195069,0.23,242.4
2026-03-08 12:46:01.196119,0.12,250.2
2026-03-08 12:46:02.197194,1.11,260.0
2026-03-08 12:46:03.198249,0.00,262.0
2026-03-08 12:46:04.198666,0.12,269.8
2026-03-08 12:46:05.199588,0.00,277.6
2026-03-08 12:46:06.200612,0.03,281.5
2026-03-08 12:46:07.201582,1.23,285.4
2026-03-08 12:46:08.202565,0.21,289.3
2026-03-08 12:46:09.203606,1.35,289.3
2026-03-08 12:46:10.204652,0.00,285.4
2026-03-08 12:46:11.205709,0.06,285.4
2026-03-08 12:46:12.206769,0.03,289.3
2026-03-08 12:46:13.207847,0.03,285.4
2026-03-08 12:46:14.208899,0.03,281.5
2026-03-08 12:46:15.209280,0.00,271.7
2026-03-08 12:46:16.210191,0.00,263.9
2026-03-08 12:46:17.211167,0.00,250.2
2026-03-08 12:46:18.212122,0.00,246.3
2026-03-08 12:46:19.213200,0.12,238.5
2026-03-08 12:46:20.214232,0.00,228.7
2026-03-08 12:46:21.215300,0.18,222.9
2026-03-08 12:46:22.216363,0.00,222.9
2026-03-08 12:46:23.216753,0.15,215.1
2026-03-08 12:46:24.217729,0.00,207.2
2026-03-08 12:46:25.218586,0.00,197.5
2026-03-08 12:46:26.219648,0.03,197.5
2026-03-08 12:46:27.220644,1.35,187.7
2026-03-08 12:46:28.221703,0.50,177.9
2026-03-08 12:46:29.222750,1.23,177.9
2026-03-08 12:46:30.223814,0.82,174.0
2026-03-08 12:46:31.224893,0.65,170.1
2026-03-08 12:46:32.225941,0.59,166.2
2026-03-08 12:46:33.226369,0.73,162.3
2026-03-08 12:46:34.227427,1.41,162.3
2026-03-08 12:46:35.228367,2.29,156.4
2026-03-08 12:46:36.229331,1.73,152.5
2026-03-08 12:46:37.230355,2.35,150.5
2026-03-08 12:46:38.231367,2.20,148.6
2026-03-08 12:46:39.232342,0.47,148.6
2026-03-08 12:46:40.233406,1.94,146.6
2026-03-08 12:46:41.234462,0.41,144.7
2026-03-08 12:46:42.235518,1.14,142.7
2026-03-08 12:46:43.236589,0.26,142.7
2026-03-08 12:46:44.237638,0.59,136.9
2026-03-08 12:46:45.238082,0.03,140.8
2026-03-08 12:46:46.239052,0.12,136.9
2026-03-08 12:46:47.240089,0.03,131.0
2026-03-08 12:46:48.241010,1.35,127.1
2026-03-08 12:46:49.242044,0.18,129.0
2026-03-08 12:46:50.243000,0.00,125.1
2026-03-08 12:46:51.244038,0.00,125.1
2026-03-08 12:46:52.245108,0.21,125.1
2026-03-08 12:46:53.246161,0.00,123.2
2026-03-08 12:46:54.247216,1.32,123.2
2026-03-08 12:46:55.247680,0.12,129.0
2026-03-08 12:46:56.248762,0.06,129.0
2026-03-08 12:46:57.249593,0.00,136.9
2026-03-08 12:46:58.250566,0.12,136.9
2026-03-08 12:46:59.251529,0.06,132.9
2026-03-08 12:47:00.252572,0.41,138.8
2026-03-08 12:47:01.253631,0.06,144.7
2026-03-08 12:47:02.254689,0.59,138.8
2026-03-08 12:47:03.255742,0.00,134.9
2026-03-08 12:47:04.256820,0.06,125.1
2026-03-08 12:47:05.257265,0.18,117.3
2026-03-08 12:47:06.258237,0.00,115.3
2026-03-08 12:47:07.259124,0.00,113.4
2026-03-08 12:47:08.260070,0.00,109.5
2026-03-08 12:47:09.261078,0.53,107.5
2026-03-08 12:47:10.262157,2.87,111.4
2026-03-08 12:47:11.263203,2.49,103.6
2026-03-08 12:47:12.264285,1.26,103.6
2026-03-08 12:47:13.265354,2.52,101.7
2026-03-08 12:47:14.266401,3.05,103.6
2026-03-08 12:47:15.265822,2.49,99.7
2026-03-08 12:47:16.266767,2.43,97.8
2026-03-08 12:47:17.267684,1.38,95.8
2026-03-08 12:47:18.268693,1.35,93.8
2026-03-08 12:47:19.269687,1.17,93.8
2026-03-08 12:47:20.270732,2.76,93.8
2026-03-08 12:47:21.271795,2.08,89.9
2026-03-08 12:47:22.272854,1.11,91.9
2026-03-08 12:47:23.273234,2.87,89.9
2026-03-08 12:47:24.274234,2.61,89.9
2026-03-08 12:47:25.275195,0.88,88.0
2026-03-08 12:47:26.276084,0.88,86.0
2026-03-08 12:47:27.277135,1.17,86.0
2026-03-08 12:47:28.278197,1.44,86.0
2026-03-08 12:47:29.279252,2.52,84.1
2026-03-08 12:47:30.280310,2.46,84.1
2026-03-08 12:47:31.280762,1.73,84.1
2026-03-08 12:47:32.281661,2.17,80.2
2026-03-08 12:47:33.282575,2.29,78.2
2026-03-08 12:47:34.283559,2.11,82.1
2026-03-08 12:47:35.284604,1.03,78.2
2026-03-08 12:47:36.285661,1.79,78.2
2026-03-08 12:47:37.286729,1.35,78.2
2026-03-08 12:47:38.287776,0.35,74.3
2026-03-08 12:47:39.288236,0.35,76.2
2026-03-08 12:47:40.289087,0.53,76.2
2026-03-08 12:47:41.290080,0.03,70.4
2026-03-08 12:47:42.290999,0.09,72.3
2026-03-08 12:47:43.292087,0.00,70.4
2026-03-08 12:47:44.293132,1.82,70.4
2026-03-08 12:47:45.294188,1.64,72.3
2026-03-08 12:47:46.294642,0.70,64.5
2026-03-08 12:47:47.295535,2.29,72.3
2026-03-08 12:47:48.296496,0.76,70.4
2026-03-08 12:47:49.297438,0.56,66.5
2026-03-08 12:47:50.298488,2.14,70.4
2026-03-08 12:47:51.299539,0.65,62.6
2026-03-08 12:47:52.300608,0.88,66.5
2026-03-08 12:47:53.301651,1.88,64.5
2026-03-08 12:47:54.302710,1.76,64.5
2026-03-08 12:47:55.302976,1.17,66.5
2026-03-08 12:47:56.303936,0.76,62.6
2026-03-08 12:47:57.304889,0.00,60.6
2026-03-08 12:47:58.305951,0.53,64.5
2026-03-08 12:47:59.307014,0.44,64.5
2026-03-08 12:48:00.308060,0.62,66.5
2026-03-08 12:48:01.309126,0.47,62.6
2026-03-08 12:48:02.309525,0.18,62.6
2026-03-08 12:48:03.310387,0.70,64.5
2026-03-08 12:48:04.311346,0.15,58.7
2026-03-08 12:48:05.312354,1.14,60.6
2026-03-08 12:48:06.313407,1.11,64.5
2026-03-08 12:48:07.314486,0.82,62.6
2026-03-08 12:48:08.315531,0.44,62.6
2026-03-08 12:48:09.315979,1.82,62.6
2026-03-08 12:48:10.316971,0.21,62.6
2026-03-08 12:48:11.317904,0.94,52.8
2026-03-08 12:48:12.318824,0.29,56.7
2026-03-08 12:48:13.319827,0.18,60.6
2026-03-08 12:48:14.320882,0.44,60.6
2026-03-08 12:48:15.321925,0.09,60.6
2026-03-08 12:48:16.322992,0.21,62.6
2026-03-08 12:48:17.324047,0.03,62.6
2026-03-08 12:48:18.324274,0.00,62.6
2026-03-08 12:48:19.325265,0.21,58.7
2026-03-08 12:48:20.326215,0.23,60.6
2026-03-08 12:48:21.327270,0.21,62.6
2026-03-08 12:48:22.328336,0.09,64.5
2026-03-08 12:48:23.329386,1.55,60.6
2026-03-08 12:48:24.330444,0.00,58.7
2026-03-08 12:48:25.330740,0.00,62.6
2026-03-08 12:48:26.331686,0.03,56.7
2026-03-08 12:48:27.332621,0.03,62.6
2026-03-08 12:48:28.333679,0.00,58.7
2026-03-08 12:48:29.334732,0.06,62.6
2026-03-08 12:48:30.335788,0.03,60.6
2026-03-08 12:48:31.336216,0.00,58.7
2026-03-08 12:48:32.337062,0.00,62.6
2026-03-08 12:48:33.337972,2.08,56.7
2026-03-08 12:48:34.339025,1.76,56.7
2026-03-08 12:48:35.340077,1.58,56.7
2026-03-08 12:48:36.341137,2.61,58.7
2026-03-08 12:48:37.342211,1.00,66.5
2026-03-08 12:48:38.342666,1.35,64.5
2026-03-08 12:48:39.343543,1.06,62.6
2026-03-08 12:48:40.344467,2.40,62.6
2026-03-08 12:48:41.345424,2.05,62.6
2026-03-08 12:48:42.346483,2.40,66.5
2026-03-08 12:48:43.347554,1.64,62.6
2026-03-08 12:48:44.348603,2.02,64.5
2026-03-08 12:48:45.349663,0.29,62.6
2026-03-08 12:48:46.350057,0.44,62.6
2026-03-08 12:48:47.351016,0.82,62.6
2026-03-08 12:48:48.351935,1.00,60.6
2026-03-08 12:48:49.352895,0.76,64.5
2026-03-08 12:48:50.353949,0.35,62.6
2026-03-08 12:48:51.355004,2.32,62.6
2026-03-08 12:48:52.356061,1.38,64.5
2026-03-08 12:48:53.357119,1.23,66.5
2026-03-08 12:48:54.357436,0.91,60.6
2026-03-08 12:48:55.358464,2.49,68.4
2026-03-08 12:48:56.359355,0.32,72.3
2026-03-08 12:48:57.360354,0.44,64.5
2026-03-08 12:48:58.361404,0.70,70.4
2026-03-08 12:48:59.362468,1.47,66.5
2026-03-08 12:49:00.363522,1.41,70.4
2026-03-08 12:49:01.364588,1.09,72.3
2026-03-08 12:49:02.364950,0.12,70.4
2026-03-08 12:49:03.365890,1.23,68.4
2026-03-08 12:49:04.366783,1.76,72.3
2026-03-08 12:49:05.367812,0.53,72.3
2026-03-08 12:49:06.368865,0.53,72.3
2026-03-08 12:49:07.369942,1.82,74.3
2026-03-08 12:49:08.370991,1.11,76.2
2026-03-08 12:49:09.371462,1.09,78.2
2026-03-08 12:49:10.372370,1.64,76.2
2026-03-08 12:49:11.373293,0.50,80.2
2026-03-08 12:49:12.374224,0.88,74.3
2026-03-08 12:49:13.375280,1.61,82.1
2026-03-08 12:49:14.376334,0.67,88.0
2026-03-08 12:49:15.377382,1.61,93.8
2026-03-08 12:49:16.379448,1.06,107.5
2026-03-08 12:49:17.380508,2.38,115.3
2026-03-08 12:49:18.380946,0.53,125.1
2026-03-08 12:49:19.381991,2.32,136.9
2026-03-08 12:49:20.382945,0.47,148.6
2026-03-08 12:49:21.383921,0.65,166.2
2026-03-08 12:49:22.384830,1.32,179.9
2026-03-08 12:49:23.385884,1.32,199.4
2026-03-08 12:49:24.386904,0.85,211.1
2026-03-08 12:49:25.387981,1.35,211.1
2026-03-08 12:49:26.389027,0.32,195.5
2026-03-08 12:49:27.390086,0.21,174.0
2026-03-08 12:49:28.391136,1.58,158.4
2026-03-08 12:49:29.392191,1.50,148.6
2026-03-08 12:49:30.392658,2.73,140.8
2026-03-08 12:49:31.393683,2.84,136.9
2026-03-08 12:49:32.394692,3.34,129.0
2026-03-08 12:49:33.395598,1.61,125.1
2026-03-08 12:49:34.396591,2.02,125.1
2026-03-08 12:49:35.397609,1.61,127.1
2026-03-08 12:49:36.398593,1.91,138.8
2026-03-08 12:49:37.399679,2.67,136.9
2026-03-08 12:49:38.400715,1.35,146.6
2026-03-08 12:49:39.401770,1.61,158.4
2026-03-08 12:49:40.402825,1.50,176.0
2026-03-08 12:49:41.403886,3.02,191.6
2026-03-08 12:49:42.404946,1.38,199.4
2026-03-08 12:49:43.405426,1.26,211.1
2026-03-08 12:49:44.406386,1.32,220.9
2026-03-08 12:49:45.407348,2.46,226.8
2026-03-08 12:49:46.408270,2.93,238.5
2026-03-08 12:49:47.409343,2.40,244.4
2026-03-08 12:49:48.410294,2.49,254.2
2026-03-08 12:49:49.411360,2.55,258.1
2026-03-08 12:49:50.412403,1.26,263.9
2026-03-08 12:49:51.413457,2.58,267.8
2026-03-08 12:49:52.414513,1.55,273.7
2026-03-08 12:49:53.415573,1.17,271.7
2026-03-08 12:49:54.416636,2.79,263.9
2026-03-08 12:49:55.417699,1.99,252.2
2026-03-08 12:49:56.418127,2.05,236.6
2026-03-08 12:49:57.419046,0.94,219.0
2026-03-08 12:49:58.419996,1.94,211.1
2026-03-08 12:49:59.421077,0.65,211.1
2026-03-08 12:50:00.422044,0.53,211.1
2026-03-08 12:50:01.423049,1.99,217.0
2026-03-08 12:50:02.424094,1.23,207.2
2026-03-08 12:50:03.425147,1.32,205.3
2026-03-08 12:50:04.426205,1.35,195.5
2026-03-08 12:50:05.427264,1.67,191.6
2026-03-08 12:50:06.428321,1.03,181.8
2026-03-08 12:50:07.429394,1.29,179.9
2026-03-08 12:50:08.429856,1.61,189.6
2026-03-08 12:50:09.430843,0.35,193.5
2026-03-08 12:50:10.431798,1.32,193.5
2026-03-08 12:50:11.432816,0.15,197.5
2026-03-08 12:50:12.433741,0.00,203.3
2026-03-08 12:50:13.434727,0.03,207.2
2026-03-08 12:50:14.435778,0.03,213.1
2026-03-08 12:50:15.436840,2.29,213.1
2026-03-08 12:50:16.437893,2.20,207.2
2026-03-08 12:50:17.438959,1.11,199.4
2026-03-08 12:50:18.439999,0.91,201.4
2026-03-08 12:50:19.440469,1.11,209.2
2026-03-08 12:50:20.441522,1.41,219.0
2026-03-08 12:50:21.442445,1.26,226.8
2026-03-08 12:50:22.443423,1.79,224.8
2026-03-08 12:50:23.444443,1.09,236.6
2026-03-08 12:50:24.445397,1.20,256.1
2026-03-08 12:50:25.446412,2.87,267.8
2026-03-08 12:50:26.447463,2.40,281.5
2026-03-08 12:50:27.448519,1.64,293.3
2026-03-08 12:50:28.449582,1.20,299.1
2026-03-08 12:50:29.450644,2.84,308.9
2026-03-08 12:50:30.451697,1.00,316.7
2026-03-08 12:50:31.452784,2.67,320.6
2026-03-08 12:50:32.453811,3.34,322.6
2026-03-08 12:50:33.454175,0.97,336.3
2026-03-08 12:50:34.455133,1.23,336.3
2026-03-08 12:50:35.456228,1.55,340.2
2026-03-08 12:50:36.457125,1.61,351.9
2026-03-08 12:50:37.458164,0.91,353.9
2026-03-08 12:50:38.459153,1.32,359.7
2026-03-08 12:50:39.460210,2.23,350.0
2026-03-08 12:50:40.461266,0.62,363.6
2026-03-08 12:50:41.462334,2.49,363.6
2026-03-08 12:50:42.463383,1.38,369.5
2026-03-08 12:50:43.464430,2.32,373.4
2026-03-08 12:50:44.465500,1.20,373.4
2026-03-08 12:50:45.466553,1.76,373.4
2026-03-08 12:50:46.466973,1.82,377.3
2026-03-08 12:50:47.467932,0.53,381.2
2026-03-08 12:50:48.468965,0.94,377.3
2026-03-08 12:50:49.469894,0.03,377.3
2026-03-08 12:50:50.470878,1.67,393.0
2026-03-08 12:50:51.471901,1.03,379.3
2026-03-08 12:50:52.472957,0.00,385.1
2026-03-08 12:50:53.474021,0.29,398.8
2026-03-08 12:50:54.475069,0.23,398.8
2026-03-08 12:50:55.476138,0.82,400.8
2026-03-08 12:50:56.477191,0.26,398.8
2026-03-08 12:50:57.477660,0.18,404.7
2026-03-08 12:50:58.478702,0.06,406.6
2026-03-08 12:50:59.479611,0.00,410.6
2026-03-08 12:51:00.480597,0.23,412.5
2026-03-08 12:51:01.481555,0.15,412.5
2026-03-08 12:51:02.482545,0.03,410.6
2026-03-08 12:51:03.483595,0.23,408.6
2026-03-08 12:51:04.484653,0.00,408.6
2026-03-08 12:51:05.485716,1.47,416.4
2026-03-08 12:51:06.486777,1.82,416.4
2026-03-08 12:51:07.487847,1.94,416.4
2026-03-08 12:51:08.488898,2.52,412.5
2026-03-08 12:51:09.489957,1.09,420.3
2026-03-08 12:51:10.490376,1.47,420.3
2026-03-08 12:51:11.491301,2.58,424.2
2026-03-08 12:51:12.492298,1.64,424.2
2026-03-08 12:51:13.493263,2.08,424.2
2026-03-08 12:51:14.494275,2.84,424.2
2026-03-08 12:51:15.495325,1.14,424.2
2026-03-08 12:51:16.496388,2.38,424.2
2026-03-08 12:51:17.497460,2.29,437.9
2026-03-08 12:51:18.498511,2.08,428.2
2026-03-08 12:51:19.499578,1.03,436.0
2026-03-08 12:51:20.500639,1.03,436.0
2026-03-08 12:51:21.501700,1.44,434.0
2026-03-08 12:51:22.502150,1.35,437.9
2026-03-08 12:51:23.503096,1.70,437.9
2026-03-08 12:51:24.504071,1.35,437.9
